fid,business_id,name,lat,lon,stars,city,categories
3997,xrlyoI0SHEFBJa52qQnPUw,iSushi,39.9447422,-75.1649204,3,Philadelphia,"Chinese, Restaurants, Thai, Sushi Bars"
3998,sb8-TzsXOV7IsErbpHZo3g,Positano Coast by Aldo Lamberti,39.9466579,-75.144724,3.5,Philadelphia,"Breakfast & Brunch, Lounges, Seafood, Bars, Nightlife, Restaurants, Italian, Tapas Bars"
4002,ndVqbK8tlQSZM63rajPkBQ,Palizzi Filippo Social Club,39.9321574,-75.1644109,4.5,Philadelphia,"Social Clubs, Arts & Entertainment, Restaurants, Italian"
4003,RhLoQa81h-Yt-MblI4MBJg,Temple Teppanyaki,39.982233,-75.153304,4.5,Philadelphia,"Food, Restaurants, Food Stands, Korean, Japanese, Food Trucks"
4005,VunuxKegBjV417P5SXDxhg,New China - Philadelphia,39.9857264,-75.1042409,4,Philadelphia,"Chinese, Restaurants"
4006,lzC5GKuP0haiIz7gOtvDFQ,Buffalo Wild Wings,40.082758811,-75.025806427,2.5,Philadelphia,"Bars, Beer, Wine & Spirits, American (Traditional), Chicken Wings, Restaurants, Nightlife, Food, Sports Bars"
4008,DhBe7gF3li2eCYRjwi2_Hw,Kisso Sushi,39.9542717,-75.1463139,4,Philadelphia,"Sushi Bars, Restaurants"
4011,iuRf6DVjkS3UkPwHjEb6Wg,Indian Sizzler,39.9594605,-75.1949617,4,Philadelphia,"Restaurants, Indian"
4013,mEP3rHiYbMVDUxOLZLp1IA,Ernesto's 1521 Cafe,39.9476346,-75.1672947,4,Philadelphia,"Restaurants, Italian"
4016,lh3ApskP-4XVdsQ-82792g,Last Drop,39.9451009,-75.1630885,3,Philadelphia,"Breakfast & Brunch, Bagels, American (Traditional), Cafes, Coffee & Tea, Sandwiches, Restaurants, Food"
4017,OhLEbbM5BC5Fk6fRWp5rAA,Pokeworks,39.9502987,-75.1583669,4.5,Philadelphia,"Poke, Sushi Bars, Restaurants, Salad, Seafood, Food, Hawaiian"
4018,NABcZKRWQF9-rDVt0P0bhw,Ocean City,39.9562822155,-75.15419,3,Philadelphia,"Chinese, Restaurants, Seafood, Dim Sum"
4020,30cpm1uq6xcQCmN6JTrB8w,Luke's Lobster Rittenhouse,39.9505067,-75.1691375,4.5,Philadelphia,"Sandwiches, Seafood, Restaurants"
4021,_UOg5_pk9IhKee91eWrT4A,Sweet Lucy's Smokehouse,40.029103,-75.0272619,4.5,Philadelphia,"Smokehouse, Barbeque, Food, Restaurants, Buffets"
4023,51BQzF_4dOOuIO9s-4Ropw,Golosa,39.9385564,-75.1531778,4,Philadelphia,"Desserts, Food, Specialty Food, Coffee & Tea, Restaurants, Chocolatiers & Shops"
4024,4pyR9gY74U0cRWZDB9C6Cw,Dunkin',39.9786829,-75.1589817,1.5,Philadelphia,"Sandwiches, Food, Coffee & Tea, Breakfast & Brunch, Donuts, Restaurants"
4028,lmpjnr3sCLD84lfThoiQ3w,Six Feet Under Gastropub,39.9481865634,-75.1536804065,4,Philadelphia,"Breakfast & Brunch, Nightlife, Restaurants, Bars, American (Traditional), Gastropubs, Cocktail Bars"
4033,688sqo63oc2y535vI2UbhQ,Pho Cali Vietnamese Restaurant,39.9533132,-75.1565235,3.5,Philadelphia,"Restaurants, Vietnamese"
4035,cPBngGz1gvCS8J8kK8frpw,Jakes Place,39.9377304,-75.2252872,3,Philadelphia,"Breakfast & Brunch, Restaurants"
4037,"0UCh75Aoz8YMe9nrnjawwg",Oh So Good Eatery,39.9527,-75.16926,3.5,Philadelphia,"Restaurants, Event Planning & Services, Caterers, Breakfast & Brunch"
4044,FFaf8mspfggNqmKAdk6tQQ,Turbo Thai ,39.958432,-75.1638358,4.5,Philadelphia,"Restaurants, Thai"
4045,KPIjz4gMwMTZzTGT_g8Byw,Far East Chinese Cuisine,40.0196952,-75.1742716,5,Philadelphia,"Cantonese, Chinese, Restaurants"
4046,55X3tkJf7TJGdOOHOIxGag,Kyushu Ramen & Sushi,39.9386887,-75.1577701,5,Philadelphia,"Sushi Bars, Asian Fusion, Restaurants, Japanese, Ramen"
4049,bN_9QgxdOIk4oK-6fBDJtQ,Honey's Sit N Eat,39.9451794837,-75.1771896936,4,Philadelphia,"Breakfast & Brunch, American (Traditional), Restaurants, Comfort Food, Diners"
4051,8o50oRFIEfXrmoIJJj3fmQ,Pho Ha Saigon,39.9779537017,-75.1593169793,3.5,Philadelphia,"Vietnamese, Restaurants"
4052,ij4m-6fYAq16IlmHEQFAIw,Swirl Cafe,39.9488850074,-75.2159567953,5,Philadelphia,"Restaurants, Ice Cream & Frozen Yogurt, Food, Cafes, Bubble Tea"
4053,5vAtunQlPFkfdTI9zn4TIw,Pitruco Pizza,39.9583587,-75.1953934,4.5,Philadelphia,"Street Vendors, Food, Restaurants, Pizza, Food Trucks, Italian"
4057,i-eQ41eTQRKKZlUg23SUdQ,Talk of the Town,40.0719713,-75.161367,3.5,Philadelphia,"Ethnic Grocery, Food, Restaurants, Caribbean, International Grocery"
4061,muCelHtTlX5PrJd8JKkf_w,New Harmony Vegetarian Restaurant,39.95445,-75.1543215,4,Philadelphia,"Food, Health Markets, Restaurants, Specialty Food, Vegetarian, Kosher, Chinese, Ukrainian, Vegan"
4065,R3FDYMQBrMpkUquwE-eniQ,The Continental Restaurant and Martini Bar,39.9496927497,-75.1436231285,4,Philadelphia,"Restaurants, American (New), Lounges, Nightlife, Bars, Breakfast & Brunch"
4069,N1xujxx3e8M1R7wX3UAhFA,Dim Sum Factory - Philadelphia,39.9489101,-75.1624159,4,Philadelphia,"Restaurants, Seafood, Chinese, Dim Sum, Shanghainese"
4070,HAUzjmv7YWHulWLsgdgmIw,Ten Asian Food Hall,39.9516409,-75.1693482,3.5,Philadelphia,"Asian Fusion, Japanese, Restaurants, Ramen, Bubble Tea, Poke, Food"
4073,fMjyjqrtqNWjHIMfH7vkgg,Cafe Bravo,39.9498306,-75.1490878,3.5,Philadelphia,"Food, Coffee & Tea, Restaurants"
4076,_LOJW0XkOpj4O348GVRDeQ,Zavino,39.9499542,-75.1621423,4,Philadelphia,"Italian, Wine Bars, Bars, Mediterranean, Pizza, Restaurants, Nightlife"
4080,r6urzh91dq72mEREmoE-1g,Hatville Deli,39.9534686184,-75.1592448352,4.5,Philadelphia,"Burgers, Sandwiches, Restaurants, Delis"
4082,24LgPIiGIUH-03AqXAOhGw,Cheys Kitchen,39.9504051287,-75.1690360049,4.5,Philadelphia,"Cheesesteaks, Juice Bars & Smoothies, Food, Acai Bowls, Restaurants, Sandwiches"
4084,SJJaIBGBBB3T_OX7iy-D4g,Authentik Byrek,39.95588,-75.19283,5,Philadelphia,"Turkish, Mediterranean, Greek, Specialty Food, Food, Food Trucks, Restaurants"
4097,BUEx8JCXx5v81EEVAIUC-Q,Parkway Corner Deli,39.9639216,-75.1751039,4,Philadelphia,"Bars, American (Traditional), Beer Bar, Restaurants, Sandwiches, Beer, Wine & Spirits, Nightlife, Breakfast & Brunch, Delis, Food, Grocery"
4101,EdW55E5NZdYODrcDUx8-bQ,Deke's BBQ,40.0229869,-75.1616977,3.5,Philadelphia,"Seafood, Barbeque, Restaurants"
4102,SruGlT3aLDyqDN3uDR2CMw,Pistola's Del Sur,39.9258883014,-75.1683752239,4,Philadelphia,"Nightlife, Bars, Mexican, Restaurants, Beer Bar, Breakfast & Brunch, Desserts, Food"
4103,69k7MF2-nXq-tNNHrJYONw,Chipotle Mexican Grill,39.954101,-75.200795,2.5,Philadelphia,"Fast Food, Food, Restaurants, Mexican"
4104,xQblY1vBHV8Fp3Xdi3rDcw,Pho & Cafe Viet Huong,39.9369395037,-75.1618840073,3.5,Philadelphia,"Vietnamese, Restaurants, Pakistani"
4108,5_MhGhgowfS92cu_BQQRkg,Azul Cantina,39.946173,-75.157795,3,Philadelphia,"Mexican, Restaurants"
4109,Hgqa3SSaNQbNTbniScCR7Q,Danny's Wok 3,40.0192629311,-75.1495601982,3.5,Philadelphia,"Chicken Wings, Asian Fusion, Chinese, Seafood, Restaurants"
4112,K9WeFqsGnQXTPFskzYCPAw,Lali Restaurant,40.1050687,-75.03362,3.5,Philadelphia,"Seafood, Modern European, Mediterranean, Restaurants"
4117,bfiO0n663Ej36svzuRuVtA,Nodding Head Brewery & Restaurant,39.950221,-75.166583,3.5,Philadelphia,"Nightlife, Breweries, Pubs, Bars, Food, American (New), Restaurants"
4118,ZbBLdIlFsbVnbQoLUwmkEw,Jamils Cafe On Wheels,40.0593836661,-75.1902470411,5,Philadelphia,"Restaurants, Food, Food Trucks, Soul Food"
4121,BdTbH72RDWnPu_Qcev0ziw,Enjay's Pizza,39.9536784,-75.2027865,4,Philadelphia,"Burgers, Restaurants, Sandwiches, Pizza, Italian"
4122,2MZRpN_BaKxsQwkknCk8aA,New Wong House,40.0215945644,-75.1482826266,4.5,Philadelphia,"Restaurants, Chinese, Asian Fusion"
4123,7-fvaCmEMOZ4hc6wMJoTcg,Mr. V's Steaks,40.0916106,-74.9655844,2.5,Philadelphia,"Restaurants, Cheesesteaks, Sandwiches"
4128,5gqoD4EknTFf-39zz1Fa1w,El Compadre,39.9349357,-75.1585625,4.5,Philadelphia,"Restaurants, Mexican, Breakfast & Brunch"
4129,R9EQOZOoO1a-WQLOq0KgHQ,Mike's Steaks,39.954703,-75.1684962,3,Philadelphia,"Food, American (Traditional), Food Delivery Services, Sandwiches, Restaurants"
4130,F7FYN-nZ_Vb4o2oaPJjr-A,The Bistro,39.894345,-75.175177,3,Philadelphia,"Food, Cafes, American (New), Restaurants"
4131,"0OsR9lO16jxa0xWUY57s9g",Koto Sushi,39.9487051045,-75.1531596925,4.5,Philadelphia,"Japanese, Restaurants, Salad, Sushi Bars"
4135,R0JUjyjGEzUlY3auVhY_tg,North Bowl,39.9644125073,-75.1403277254,4,Philadelphia,"Restaurants, Vegan, Venues & Event Spaces, Active Life, American (Traditional), Sports Bars, Lounges, Bowling, Bars, Nightlife, Event Planning & Services"
4136,j0nfkOogyh43lFcuUMlVsQ,Stan's Deli,39.9595725,-75.1950883,4.5,Philadelphia,"Sandwiches, Delis, Restaurants, Food Delivery Services, Food"
4137,QQUDUU_4bCu2BIeofxaY0Q,Pellicane's Nest,39.940224,-75.15579,4,Philadelphia,"Breakfast & Brunch, Diners, Cafes, Restaurants, Sandwiches"
4138,QtST1igZAi0q9LxJr6srIQ,Pearl's Oyster Bar,39.953298,-75.159071,4,Philadelphia,"Restaurants, Seafood, American (New), Live/Raw Food, Breakfast & Brunch"
4141,"0R2yKDNMUztQwgo8pG4z-Q",Triumph Brewing Company,39.948506,-75.143475,3.5,Philadelphia,"Restaurants, Breweries, Music Venues, Nightlife, American (New), Food, Arts & Entertainment"
4150,v9jNsSprsNpERYvyTOAzqw,Aramingo Buffet,39.9924676,-75.1013555,3,Philadelphia,"Buffets, Restaurants"
4151,5Q82x5hIwfWSF3XEeINkgQ,Dienner's Bar-B-Q Chicken,39.953773,-75.159079,4.5,Philadelphia,"Food Stands, Restaurants, Barbeque"
4154,WFbbnkAeA9MLZ8_e-OJ6bQ,A's Place,40.016169,-75.210611,3.5,Philadelphia,"Lounges, Nightlife, American (New), Restaurants, Bars"
4155,hAcBP6zU9qAs6o3cbUW6MA,bāo•logy,39.9545598054,-75.1705203793,4,Philadelphia,"Food, Restaurants, Taiwanese, Street Vendors"
4158,V4Dr3ragKHKeUab96miyMA,Mole Poblano Restaurant,39.93522,-75.158815,4.5,Philadelphia,"Mexican, Restaurants"
4159,S0WyIb_04ZtOI8l1vY5TPw,Monte Cristo,39.9876355,-75.105178,2.5,Philadelphia,"Pizza, American (Traditional), Restaurants"
4160,Jno4HLrVJ08zkMIGqkaU8A,Sexy Green Truck,39.9797909,-75.1546781,4,Philadelphia,"Caterers, Food Stands, Event Planning & Services, Food Trucks, Specialty Food, Sandwiches, Food, Restaurants"
4162,ZRb203peHsQKibqyKqZaGg,KC's Pastries,39.953863,-75.156041,4,Philadelphia,"Restaurants, Chinese, Bakeries, Ethnic Food, Specialty Food, Food"
4165,FvBUare-QfqoTyHIvbWkvA,Bishos,40.0758304,-75.0851789,4.5,Philadelphia,"Mediterranean, Middle Eastern, Restaurants, Food, Juice Bars & Smoothies, Halal"
4171,"0vfmJXYVLZAMpUuNJx6ejw",Grindcore House,39.9482179212,-75.2068880573,4.5,Philadelphia,"Food, Vegan, Sandwiches, Bakeries, Restaurants, Coffee & Tea"
4175,hljCyVrQuuYtMj2D1g5DDA,Judah Mediterranean Grill,40.085558,-75.0454938,4,Philadelphia,"Restaurants, Mediterranean, Middle Eastern, Kosher"
4182,T85Ck4uybby0-klUlxF_nw,The Satellite Cafe,39.9476547,-75.2227069,3.5,Philadelphia,"Coffee & Tea, Vegan, Vegetarian, Restaurants, Food, Bagels, Wraps"
4185,rneH08TZ6SvtGNMHU3uT1g,Cafe 900,39.9532365,-75.1548483,3,Philadelphia,"Vietnamese, Restaurants"
4186,oK4108Qg_mAccEbRb41o1Q,Isabel,39.9687718,-75.1807705,3.5,Philadelphia,"Restaurants, Tex-Mex, Mexican"
4188,mlrYh-m3Zlqp9CTeSvdOsQ,Chix & Wings,39.9489939,-75.1590351,3.5,Philadelphia,"Comfort Food, Korean, Chicken Shop, Restaurants, Chicken Wings, Fast Food, Soul Food"
4189,gKAKnXmvkj8ENFIFMhEGlg,Bain's Deli,39.9625548,-75.1634936,3,Philadelphia,"Restaurants, Sandwiches, Delis"
4190,G4y0HxePBgAYi3iJS_tUPQ,Chickie's Italian Deli,39.9344984,-75.1610345,4.5,Philadelphia,"Burgers, Delis, Sandwiches, Restaurants, Food"
4195,nbxFr2d30dYRWXy1rc0agg,Chu Shang Spicy 厨尚麻辣,39.95379,-75.15583,3,Philadelphia,"Restaurants, Chinese"
4197,ES5-3q2LzvChQWlhbFCZWw,Tacos California,39.9364579957,-75.1569402963,3.5,Philadelphia,"Restaurants, Tacos, Mexican"
4199,pIInvqxgFYFptmbz7kcaeA,Unsoulfood,39.925850846,-75.1526172608,5,Philadelphia,"Vegan, Southern, Restaurants"
4200,9VHPGvPfEtu-utXkoJmL-Q,Crown Deli,40.0645814,-74.9870966,4,Philadelphia,"Restaurants, Delis"
4205,EmQQkn-kdK3bZI1cpHRQyA,Indian Cuisine,39.955609433,-75.1729371116,3.5,Philadelphia,"Indian, Restaurants"
4206,VEsJqjwNm5jb6xN8BGTn5Q,Two Street Pizza,39.9274627,-75.1489763,3,Philadelphia,"Restaurants, Pizza"
4211,dGy_GFVHQbmqzcIpSY6fSw,DeMarco's Italian Specialties,39.9228564,-75.1692901,3.5,Philadelphia,"Caterers, Restaurants, Delis, Event Planning & Services, Italian, Wraps"
4215,L0cREFNSrDZbozJYWwn5_A,SOMO SoPhi,39.9111895,-75.1701,3,Philadelphia,"American (Traditional), Nightlife, Bars, Restaurants, American (New)"
4218,BJjyhlURNnsOlizLQXMJmg,Diane & Tom's Cafe,40.0341212,-75.1748979,4.5,Philadelphia,"Restaurants, Soul Food, Italian, Event Planning & Services, Caterers"
4219,_0JDs_1DLtLH5XppCbSk_A,Aromatic House of Kabob,39.948399,-75.14314,3.5,Philadelphia,"Restaurants, Middle Eastern"
4221,Zqd_DHAtrdzRJ8u3zwrvEA,Hershel's East Side Deli,39.953284,-75.159403,4.5,Philadelphia,"Restaurants, Delis, Sandwiches, Salad"
4226,i1VMkj7p-JzVcrUEYtnupQ,3rd Street Cafe,39.9583181,-75.1449099,4.5,Philadelphia,"Soup, American (Traditional), Sandwiches, Restaurants"
4227,AmI3LIUNwsi4023hOVGu3w,Moshulu,39.942335482,-75.1413081,3.5,Philadelphia,"American (Traditional), Seafood, Nightlife, Event Planning & Services, Cocktail Bars, Wine Bars, Restaurants, Venues & Event Spaces, American (New), Bars"
4230,sgDw5vVkx7HLRoIdyO8OLw,Sawtown Tavern,40.0278013385,-75.0383652002,4,Philadelphia,"American (Traditional), Bars, Restaurants, Nightlife"
4231,P4h9ff9Zu3c_Rqb-gWkhUg,Maple Japanese Ramen,39.9521517,-75.1757544,4.5,Philadelphia,"Ramen, Restaurants, Japanese"
4233,ckbvLKwjEb836t-EDKsVVg,Abyssinia,39.9541658,-75.2116004,3.5,Philadelphia,"Restaurants, Bars, Nightlife, Ethiopian"
4235,vq28UnCEKii1j5wt8LA9bA,Indian Restaurant 722,39.9626251,-75.1412441,4.5,Philadelphia,"Indian, Restaurants"
4236,rK4MQ-vybY5KXI73o-0mlw,Jake's & Cooper's Wine Bar & Wine Shop,40.025925,-75.2241818,3.5,Philadelphia,"Restaurants, Cocktail Bars, Wine Bars, American (New), Pizza, Tapas Bars, Beer, Wine & Spirits, Nightlife, Food, Bars"
4237,sPLcoVQ4qyU914NZRmglng,Pete's Pizza,40.0153507,-75.0641916,1.5,Philadelphia,"Restaurants, Pizza"
4238,kSWXxtZzpZLrBeyv-1BUuA,Cafe Pendawa Lima,39.9297594,-75.171399,4.5,Philadelphia,"Specialty Food, Grocery, Indonesian, Restaurants, Ethnic Food, Food"
4240,RhP6pzh6AikgrSODRHS0EA,Spitalieri's Italiano Ristorante,39.9413743,-75.1503191,4,Philadelphia,"Restaurants, Italian"
4242,D0uoz1yQR10Knf_N_TCJ9g,Musette,39.9690246,-75.1781931,4.5,Philadelphia,"Coffee & Tea, Restaurants, Sandwiches, Bakeries, Cafes, Food"
4243,XYwx1tsEB3_G0tgS6l-0PQ,Amuse,39.9548246,-75.1640644,3.5,Philadelphia,"Food, Nightlife, French, Restaurants, Bars"
4252,31KYjhEDOC7oPLoKqAi-YA,Peace A Pizza,39.9515705,-75.1680038,3,Philadelphia,"Restaurants, Pizza"
4253,U9IinzLvwvNzlg0SqJ-fHg,Taylor's Restaurant,40.0343689,-75.2164426,3,Philadelphia,"American (New), Restaurants"
4254,XvV9B9Y4YfVVehSVkX6Ulg,Siu Kee Duck House,39.9537673,-75.1561518,4,Philadelphia,"Chinese, Restaurants, Barbeque"
4263,FGUeyrd0lKyWn1Eb_3H7Pg,Chestnut Hill Sushi,40.0768634,-75.2074063,4,Philadelphia,"Restaurants, Japanese"
4264,jdx80PbfbXMkUZvhJmdFbQ,Cafe Giardino,39.9244035,-75.1755284,5,Philadelphia,"Italian, Restaurants, Food, Coffee & Tea, Sandwiches"
4265,RleiW2_QLyxgNjFfqDoZpw,Modo Mio,39.9695788,-75.1383832,4,Philadelphia,"Italian, Gluten-Free, Food, Restaurants"
4270,PsyoQwBcxs98DP-2tBOv6A,Mad Greek Restaurant and Pizza,39.9583744,-75.1929368,3.5,Philadelphia,"Pizza, Greek, Beer, Wine & Spirits, Restaurants, Food"
4271,hlTEWtqfWw9r0_LltqWA4A,Quiznos,39.9527703831,-75.1921815235,3,Philadelphia,"Sandwiches, Restaurants, Delis, Fast Food"
4274,Y7EalRsCafsApK5DcL_mTg,Devil's Den,39.9358085,-75.1620574,3.5,Philadelphia,"Nightlife, Bars, American (Traditional), Pubs, Breakfast & Brunch, Restaurants, Beer Bar"
4277,TwKeUEsAjJz-pTHTg14agw,Callahan's Grille,39.9460707,-75.1837898,4,Philadelphia,"Bars, Pubs, Restaurants, American (Traditional), Nightlife"
4280,p1iL6s5ebw_9LpkqpmhVEA,Lee's Cafe and Bistro,39.934744,-75.153257,4.5,Philadelphia,"Soup, Vietnamese, Restaurants, Desserts, Chinese, Food, Bakeries"
4282,SfmQZL7Rgon_qT-hjY-f0g,Croce's Pizza,40.061937,-75.08,4,Philadelphia,"Italian, Pizza, Restaurants"
4284,A4VzKmiVNuLYPWPpE-49SA,Owl Breakfast & Lunch,39.9788260422,-75.1589941978,4,Philadelphia,"Restaurants, Breakfast & Brunch"
4285,UMpnAG62H99at_y-J1T1tg,Rotten Ralph's Pub & Eatery,39.9484876,-75.1442086,3,Philadelphia,"Breakfast & Brunch, Restaurants, Nightlife, American (Traditional), Bars, Cocktail Bars, American (New)"
4287,hc7I_QpCszT3mlIP9uW19w,United By Blue,39.953122,-75.193198,4,Philadelphia,"Shopping, Food, Coffee & Tea, Restaurants, Breakfast & Brunch, Fashion, Men's Clothing"
4289,-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,39.9629294116,-75.1739865249,4,Philadelphia,"Salad, Fast Food, Restaurants, Vegan"
4292,pnWpIvIsNnp6S2BW0pyreg,New Phnom Penh,39.9202992,-75.1586394,4,Philadelphia,"Cambodian, Chinese, Restaurants, Vietnamese"
4294,W6k6b-bUaX0goySzl-zgTg,Red Poke Express,39.9412251903,-75.1454926754,4.5,Philadelphia,"Salad, Sushi Bars, Fast Food, Hawaiian, Seafood, Restaurants, Food, Poke"
4295,pm1bStJuol5XmxE_atZhCQ,Nom Nom Ramen,39.9524929,-75.1702943,4,Philadelphia,"Restaurants, Japanese, Ramen"
4296,Fj1jToh-ChfAOSR8x4wEnw,La Roca,40.023535,-75.2197488,3,Philadelphia,"Nightlife, Mexican, Restaurants, Bars, Cocktail Bars"
4297,yqKGAqAh9WIeIKIN6ZNBfw,Cafe L'Aube,39.9393491288,-75.1773681382,4,Philadelphia,"Food, Restaurants, Coffee & Tea, Creperies, French"
4300,pX79hg6t0WsaCzU2npdK5w,Rai Rai Ramen,39.955454,-75.1549,3.5,Philadelphia,"Restaurants, Japanese, Asian Fusion"
4305,H9dXz4RDYxzRM5-z3FyVTQ,El Azteca I Mexican Restaurant,40.085707,-75.038427,3,Philadelphia,"Mexican, Restaurants"
4307,dcmaQZhv8eaKptO8B4hZKQ,Falls Taproom,40.0092295441,-75.1938630956,3.5,Philadelphia,"Beer Bar, Bars, American (New), Tapas/Small Plates, Gastropubs, Music Venues, Arts & Entertainment, Breakfast & Brunch, Nightlife, Vegetarian, Restaurants"
4308,r7OYWCI1l5KHj06qnub_Gg,Indiana Joe's,39.9847051,-75.1093903,5,Philadelphia,"Delis, Sandwiches, Restaurants"
4309,Yv8SFSgQG1tXbrCnuQP6bA,Saladworks,39.9479072,-75.1592739,2.5,Philadelphia,"American (New), Restaurants, Salad, Sandwiches, Vegetarian"
4311,oIr50siZDtDYCE_p5K8nYA,Winkel,39.947791,-75.1603392,4.5,Philadelphia,"Breakfast & Brunch, Food, Sandwiches, Salad, Coffee & Tea, Restaurants, Modern European, Cafes"
4312,i_sAh-ylmOwCQmqRmXox8g,Monsú,39.9391381,-75.1579072,4,Philadelphia,"Italian, Restaurants, Gluten-Free"
4317,iTvq1gPf62A-z1Axu8elvw,Casablanca Moroccan Restaurant,39.9797496,-75.2681183,3.5,Philadelphia,"Moroccan, Restaurants"
4319,1CCG0WYSoR8ejdgD5-Gaqg,Francoluigi's Pizzeria & Italian Restaurant,39.9302667,-75.1659499,4,Philadelphia,"Italian, Restaurants, Pizza"
4320,jGQnyhGmA6F-uL7TZR4S6A,E-Z Brunch,40.0226489,-75.0789309,4,Philadelphia,"Restaurants, Breakfast & Brunch"
4321,9e_rrzyTolsH1RUXHOvsMA,Circles Contemporary Thai,39.9633982,-75.1411529,3.5,Philadelphia,"Food, Ethnic Food, Restaurants, Thai, Asian Fusion, Specialty Food, Vegetarian"
4326,mbYy1yP9e8BLh-blFviOSQ,Five Guys Burgers and Fries,39.949013,-75.159479,3.5,Philadelphia,"Fast Food, Restaurants, Burgers"
4327,KcTsFk7fAMkciPSakHNVcA,Biryani Bowl,40.0306018,-75.2176177,3.5,Philadelphia,"Seafood, Indian, Restaurants"
4329,jmVr98niBB7IPnQGp5UDCQ,Lucky's Mexican Spot,39.9413796,-75.1467025,2.5,Philadelphia,"Mexican, Restaurants"
4332,ejg5XYqnNmPjtwjeFU5GaQ,Uptown Seafood,40.0495757,-75.1525201,2,Philadelphia,"Restaurants, Breakfast & Brunch, Seafood, Chicken Wings"
4333,4_VDvhKpKSsj7jZYdocZYA,La Viola,39.947783,-75.1677739,3.5,Philadelphia,"Restaurants, Italian"
4336,rdCr5KnqfT5IsTOCfCmwfA,T Bowl,39.951131,-75.198256,2,Philadelphia,"Restaurants, Food, Chinese"
4338,-b8iNhBez0hRu478nIDhyg,Swift Half,39.9667374,-75.140148,3.5,Philadelphia,"Nightlife, Food, Beer, Wine & Spirits, Restaurants, Gastropubs, Pubs, Bars"
4340,rzbIq9mF4s0l9SL-j7XDHA,Fat Jack's BBQ,40.0439014257,-75.0871487958,2.5,Philadelphia,"Burgers, Food, Food Delivery Services, Barbeque, Restaurants, Chicken Wings"
4341,UVlSniAij6XBb4xrh2-emw,Chew Man Chu,39.9449809,-75.1653129,3,Philadelphia,"Asian Fusion, Restaurants"
4343,aKvowH2UXGvoxJgIRf04Zw,Bernie's Restaurant & Bar - Manayunk,40.026214204,-75.2250791341,2.5,Philadelphia,"Restaurants, American (New), Bars, Pubs, Nightlife"
4351,Bd-ferIX15EzxHI4KrpKQg,Fu Li Yuan,39.99026,-75.1044918,3.5,Philadelphia,"Restaurants, Chinese"
4352,n-WO5netYEXLiC6bBJrF4A,The Basement Board Game Cafe,40.0338955,-75.2154464,5,Philadelphia,"Cafes, Restaurants, Hobby Shops, Shopping"
4354,bOPsxcRSEkxDHW9TYTEITQ,Mui Chung,39.9367681,-75.1665655,3,Philadelphia,"Chinese, Restaurants, American (Traditional)"
4355,z1TyupB3dqGlAfijPyGryA,The Pizza Pub,39.9235305,-75.1794968,2.5,Philadelphia,"Bars, Pubs, Restaurants, Pizza, Nightlife"
4357,Tkx1AiQarmw0zc50GibtTA,Marathon On the Square,39.9481101,-75.1726188,3.5,Philadelphia,"Sandwiches, Restaurants, Breakfast & Brunch, Barbeque, American (New)"
4358,Mt6XTQfwk2DUD3AK29YIBg,Melograno,39.9512428,-75.1741148,3.5,Philadelphia,"Italian, Restaurants"
4361,Njv2-eMDyGEWEPEOVonwsA,Le Pain Quotidien,39.948249279,-75.1543794572,3.5,Philadelphia,"Belgian, Coffee & Tea, Bakeries, Food, Breakfast & Brunch, Restaurants"
4363,3TUWwxj6oMz4kKQ6sBaH2w,Tokyo Sushi,40.0742256969,-75.2026529059,4.5,Philadelphia,"Sushi Bars, Japanese, Restaurants"
4365,QMSevKu2-czkn3KjkvQOsw,Popeyes Louisiana Kitchen,40.0478979468,-75.0584631691,2,Philadelphia,"American (Traditional), Restaurants, Chicken Wings, Seafood, Cajun/Creole, Fast Food"
4367,gGXZqxBwGZZ9btJ8hXikBg,La Famiglia Pizza & Grill,40.041444,-75.065017,3.5,Philadelphia,"Restaurants, Pizza"
4374,vl4uDnmI6lM9zBcAR--84w,Deke's Bar-B-Que,40.0253148,-75.2113988,4.5,Philadelphia,"Restaurants, Barbeque, Nightlife, Bars"
4375,QnFsgq_Ez9D9p_4kDsKiuw,BBQ Unlimited,39.9499759912,-75.1455080509,2.5,Philadelphia,"Event Planning & Services, Barbeque, Restaurants, Caterers"
4376,S8obO75HdAxvT0QPAMFqwg,A Full Plate,39.9674013268,-75.14140052,3.5,Philadelphia,"Restaurants, American (New)"
4377,NUJrCPU51Cvip4ayZD1P5g,Jose Pistola's,39.9476637,-75.166164,3.5,Philadelphia,"Nightlife, Restaurants, Bars, Mexican, Tex-Mex"
4378,Aiu1Tm13sMXRAGRYFZ0MUA,Grill Master Deli,39.9478904,-75.1694269,4,Philadelphia,"Delis, Restaurants, Salad, Sandwiches"
4380,SapvBx9qgQU46KPRvsqa_w,Dwight's Southern Barbecue II,40.01035,-75.15121,3,Philadelphia,"Event Planning & Services, Barbeque, Restaurants, Caterers"
4390,fBxjd0SqSJezssqC9zJCOQ,Crabby Cafe - Chinatown BYOB,39.9547839,-75.156927,3,Philadelphia,"Seafood, Restaurants"
4394,oqbhVgliVJH-iRa3AnD-3A,Elixr Coffee Roasters,39.9493333403,-75.1667326512,4.5,Philadelphia,"Cafes, Food, Coffee & Tea, Bakeries, Coffee Roasteries, Restaurants"
